protein,base_setup,variant,alpha,anchor_positions,segment_metric,faithfulness,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
4R6KA,clean,v_only,10.0,"[325, 90, 92]",0.01054134126752615,-0.024220475951781034,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,v_only,12.0,"[325, 90, 92]",0.009561562910676003,-0.025798024797142632,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,v_only,14.0,"[325, 90, 92]",0.009254169650375843,-0.026292961105408748,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,v_only,16.0,"[325, 90, 92]",0.008778179064393044,-0.02705935729498594,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,v_only,32.0,"[325, 90, 92]",0.008191116154193878,-0.028004591908165868,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4TL6A,clean,clean_baseline,nan,"[149, 150, 151]",0.8672376275062561,1.0,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,corrupt,corrupt_baseline,nan,"[41, 50, 195]",0.006885874085128307,0.0,0.06787052750587463,0.06563328206539154,0.025644613429903984,7.587331771850586,0.9504369132780023
4TL6A,clean,corrupt_head_patch,nan,"[149, 150, 151]",0.3946102559566498,0.4506579783556702,0.06787052750587463,0.02846558578312397,0.025644613429903984,7.587331771850586,0.9504369132780023
4TL6A,clean,ln_all,0.0,"[149, 150, 151]",0.8672376275062561,1.0,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,ln_all,0.5,"[149, 150, 151]",0.9073103070259094,1.0465770882203786,0.4424319863319397,0.2975938618183136,0.15011394023895264,5.6215972900390625,0.7041966447097294
4TL6A,clean,ln_all,1.0,"[149, 150, 151]",0.8790841102600098,1.0137693480679815,0.401597797870636,0.06983494013547897,0.22821028530597687,5.952670097351074,0.7456689074911372
4TL6A,clean,ln_all,2.0,"[149, 150, 151]",0.7832025289535522,0.9023247198386657,0.4210563898086548,0.0020650604274123907,0.2536564767360687,5.837332725524902,0.7312210226535762
4TL6A,clean,ln_all,4.0,"[149, 150, 151]",0.6878862977027893,0.7915372066247451,0.42269277572631836,3.3143694508908084e-06,0.25603213906288147,5.814845085144043,0.7284040793389601
4TL6A,clean,ln_all,8.0,"[149, 150, 151]",0.5125703811645508,0.5877648357995481,0.4226950407028198,3.9024471154558427e-11,0.25694739818573,5.813050270080566,0.7281792495120684
4TL6A,clean,ln_all,10.0,"[149, 150, 151]",0.3649342656135559,0.41616512095741487,0.4226950407028198,1.822271717202839e-13,0.2571575939655304,5.812783718109131,0.7281458595351202
4TL6A,clean,ln_all,12.0,"[149, 150, 151]",0.27451610565185547,0.31107071090692207,0.4226950407028198,9.57281167482144e-16,0.25729286670684814,5.812616348266602,0.7281248937356413
4TL6A,clean,ln_all,14.0,"[149, 150, 151]",0.11088209599256516,0.1208763990936303,0.4226950407028198,5.479468543497257e-18,0.2573794722557068,5.812509536743164,0.7281115138522131
4TL6A,clean,ln_all,16.0,"[149, 150, 151]",0.007268220651894808,0.0004444072616184327,0.4226950407028198,3.3384809189835594e-20,0.2574346959590912,5.812440872192383,0.7281029124985806
4TL6A,clean,ln_all,32.0,"[149, 150, 151]",0.006541150622069836,-0.00040067735282424107,0.4226950407028198,1.6892187756345514e-37,0.25752806663513184,5.812325477600098,0.7280884574459484
4TL6A,clean,k_only,0.0,"[149, 150, 151]",0.8672376275062561,1.0,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,k_only,0.5,"[149, 150, 151]",0.8603045344352722,0.9919415598987101,0.6814903616905212,0.5884978771209717,0.24852941930294037,4.536931991577148,0.5683246452758017
4TL6A,clean,k_only,1.0,"[149, 150, 151]",0.8522016406059265,0.9825234424867038,0.6106808185577393,0.5306611061096191,0.2244594693183899,4.8050971031188965,0.6019166943026002
4TL6A,clean,k_only,2.0,"[149, 150, 151]",0.8311558365821838,0.9580615826252511,0.5076824426651001,0.406209260225296,0.17238125205039978,5.295191287994385,0.6633089753172138
4TL6A,clean,k_only,4.0,"[149, 150, 151]",0.7614104151725769,0.8769954127333793,0.40766942501068115,0.1814689040184021,0.1875477284193039,5.877409934997559,0.7362413460570297
4TL6A,clean,k_only,8.0,"[149, 150, 151]",0.6527495384216309,0.7506972139805277,0.4049969017505646,0.018352825194597244,0.24268856644630432,5.932218551635742,0.7431070182043711
4TL6A,clean,k_only,10.0,"[149, 150, 151]",0.6406510472297668,0.7366349526510712,0.4125661849975586,0.005454371217638254,0.2466944009065628,5.897830963134766,0.7387994125199592
4TL6A,clean,k_only,12.0,"[149, 150, 151]",0.6367607712745667,0.732113225415983,0.4134783148765564,0.0016563070239499211,0.24777568876743317,5.881497859954834,0.7367534252562707
4TL6A,clean,k_only,14.0,"[149, 150, 151]",0.635505199432373,0.7306538550628676,0.41370832920074463,0.000517695676535368,0.24806980788707733,5.874799728393555,0.7359143751557531
4TL6A,clean,k_only,16.0,"[149, 150, 151]",0.6350914239883423,0.7301729175365763,0.4137662351131439,0.00016652472550049424,0.24815180897712708,5.872191429138184,0.7355876431809661
4TL6A,clean,k_only,32.0,"[149, 150, 151]",0.6348817348480225,0.7299291926420944,0.4137856960296631,3.908674628405606e-08,0.24818524718284607,5.870578765869141,0.7353856308338492
4TL6A,clean,v_only,0.0,"[149, 150, 151]",0.8672376275062561,1.0,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,0.5,"[149, 150, 151]",0.8813039660453796,1.0163495203946407,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,1.0,"[149, 150, 151]",0.8920997977256775,1.028897680652778,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,2.0,"[149, 150, 151]",0.9054999351501465,1.0444728653039215,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,4.0,"[149, 150, 151]",0.8979734182357788,1.0357246795944846,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,8.0,"[149, 150, 151]",0.5898407697677612,0.6775773901367134,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,10.0,"[149, 150, 151]",0.3993876278400421,0.45621079075408216,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,12.0,"[149, 150, 151]",0.01794363185763359,0.012852600960636035,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,14.0,"[149, 150, 151]",0.009918168187141418,0.003524481806372113,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,16.0,"[149, 150, 151]",0.008115758188068867,0.001429513100949713,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4TL6A,clean,v_only,32.0,"[149, 150, 151]",0.007795865181833506,0.0010576965678127383,0.7437447309494019,0.6417850255966187,0.2706259489059448,4.2653608322143555,0.534305933269862
4WY2A,clean,clean_baseline,nan,"[114, 269, 115]",0.6507430672645569,1.0,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,corrupt,corrupt_baseline,nan,"[114, 269, 115]",0.07178173214197159,0.0,0.14512622356414795,0.19155971705913544,0.10909656435251236,7.34893798828125,0.8835605890369265
4WY2A,clean,corrupt_head_patch,nan,"[114, 269, 115]",0.6132628917694092,0.9352630767869639,0.14512622356414795,0.19155971705913544,0.10909656435251236,7.34893798828125,0.8835605890369265
4WY2A,clean,ln_all,0.0,"[114, 269, 115]",0.6507430672645569,1.0,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,ln_all,0.5,"[114, 269, 115]",0.38575950264930725,0.5423121570646098,0.09625464677810669,0.050873227417469025,0.05296167731285095,7.735391616821289,0.930023791776259
4WY2A,clean,ln_all,1.0,"[114, 269, 115]",0.3477908968925476,0.47673160193354835,0.09875936806201935,0.009683873504400253,0.05715998634696007,7.771878242492676,0.9344105677324023
4WY2A,clean,ln_all,2.0,"[114, 269, 115]",0.5225721001625061,0.7786191247556925,0.09948592633008957,0.00035250288783572614,0.05875222757458687,7.7493085861206055,0.9316970247809899
4WY2A,clean,ln_all,4.0,"[114, 269, 115]",0.04172525927424431,-0.05191447346196845,0.09950906038284302,8.332470997629571e-07,0.060060858726501465,7.738706588745117,0.9304223498468713
4WY2A,clean,ln_all,8.0,"[114, 269, 115]",0.06151695176959038,-0.017729647473276978,0.0995090901851654,3.7315293216488854e-11,0.06122346967458725,7.731104850769043,0.929508395191851
4WY2A,clean,ln_all,10.0,"[114, 269, 115]",0.011448690667748451,-0.10420910311989769,0.0995090901851654,3.671222126213486e-13,0.061296965926885605,7.7301716804504395,0.9293962004070139
4WY2A,clean,ln_all,12.0,"[114, 269, 115]",0.012328112497925758,-0.10269013842082828,0.0995090901851654,3.8209092973731564e-15,0.06120874360203743,7.730000972747803,0.929375676271617
4WY2A,clean,ln_all,14.0,"[114, 269, 115]",0.014495166018605232,-0.09894713627333489,0.0995090901851654,4.090158651401976e-17,0.06102041155099869,7.730240821838379,0.9294045132551495
4WY2A,clean,ln_all,16.0,"[114, 269, 115]",0.011015727184712887,-0.10495693109522163,0.0995090901851654,4.463180691036924e-19,0.06076386943459511,7.730731964111328,0.9294635631419059
4WY2A,clean,ln_all,32.0,"[114, 269, 115]",0.006490559782832861,-0.11277294077904947,0.0995090901851654,1.3665310091076216e-34,0.0580771341919899,7.736896514892578,0.9302047252156797
4WY2A,clean,k_only,0.0,"[114, 269, 115]",0.6507430672645569,1.0,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,k_only,0.5,"[114, 269, 115]",0.5997218489646912,0.9118745670830284,0.13876596093177795,0.17437545955181122,0.08709485828876495,7.356688499450684,0.884492430647935
4WY2A,clean,k_only,1.0,"[114, 269, 115]",0.5445464253425598,0.8165738617078605,0.11641091853380203,0.13757994771003723,0.06890051066875458,7.49354887008667,0.9009471115675145
4WY2A,clean,k_only,2.0,"[114, 269, 115]",0.4268271327018738,0.613245443212071,0.09959064424037933,0.08239618688821793,0.049894269555807114,7.664783477783203,0.9215345966001975
4WY2A,clean,k_only,4.0,"[114, 269, 115]",0.2614239454269409,0.32755592088859575,0.0977613776922226,0.026971429586410522,0.054957158863544464,7.771239280700684,0.9343337455496319
4WY2A,clean,k_only,8.0,"[114, 269, 115]",0.1928105652332306,0.20904475955312835,0.09933048486709595,0.0027029518969357014,0.05721597000956535,7.766254425048828,0.9337344178640478
4WY2A,clean,k_only,10.0,"[114, 269, 115]",0.18688470125198364,0.1988094232331438,0.09945230185985565,0.0008768024272285402,0.05738357454538345,7.7604522705078125,0.933036826580502
4WY2A,clean,k_only,12.0,"[114, 269, 115]",0.18470105528831482,0.19503776210277404,0.09949102997779846,0.00029116313089616597,0.0574365109205246,7.757630348205566,0.9326975477165947
4WY2A,clean,k_only,14.0,"[114, 269, 115]",0.18388569355010986,0.19362944398420345,0.09950333833694458,9.902890451485291e-05,0.05745360255241394,7.756396293640137,0.9325491777098709
4WY2A,clean,k_only,16.0,"[114, 269, 115]",0.1835806518793106,0.19310256653610122,0.09950725734233856,3.449965879553929e-05,0.0574592724442482,7.755879878997803,0.932487089333796
4WY2A,clean,k_only,32.0,"[114, 269, 115]",0.1833903193473816,0.19277381827540999,0.0995090901851654,1.7108888528127864e-08,0.0574621707201004,7.755522727966309,0.9324441491734264
4WY2A,clean,v_only,0.0,"[114, 269, 115]",0.6507430672645569,1.0,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,0.5,"[114, 269, 115]",0.6728526949882507,1.0381884357079088,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,1.0,"[114, 269, 115]",0.6919738054275513,1.0712150115417716,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,2.0,"[114, 269, 115]",0.7224031090736389,1.1237734499038856,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,4.0,"[114, 269, 115]",0.7566283941268921,1.1828884252519485,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,8.0,"[114, 269, 115]",0.7410320043563843,1.155949856431622,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,10.0,"[114, 269, 115]",0.7379304766654968,1.150592801473486,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,12.0,"[114, 269, 115]",0.7551636099815369,1.1803584045813191,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,14.0,"[114, 269, 115]",0.7835192084312439,1.229335074920977,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,16.0,"[114, 269, 115]",0.5409397482872009,0.8103442970779613,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
4WY2A,clean,v_only,32.0,"[114, 269, 115]",0.01565157249569893,-0.0969497550892376,0.16661545634269714,0.21755190193653107,0.10837917029857635,7.178021430969238,0.8630113431056673
5AB4A,clean,clean_baseline,nan,"[104, 80, 82]",1.0715651512145996,1.0,0.11279822140932083,0.15289130806922913,0.12311063706874847,7.936079502105713,0.9089210317371728
5AB4A,corrupt,corrupt_baseline,nan,"[104, 80, 82]",0.057149745523929596,0.0,0.09308012574911118,0.11698002368211746,0.08434252440929413,8.128813743591309,0.9309949292549191
5AB4A,clean,corrupt_head_patch,nan,"[104, 80, 82]",0.9863007664680481,0.9159472694635401,0.09308012574911118,0.11698002368211746,0.08434252440929413,8.128813743591309,0.9309949292549191
5AB4A,clean,ln_all,0.0,"[104, 80, 82]",1.0715651512145996,1.0,0.11279822140932083,0.15289130806922913,0.12311063706874847,7.936079502105713,0.9089210317371728
5AB4A,clean,ln_all,0.5,"[104, 80, 82]",0.7045310139656067,0.6381816214639447,0.041939783841371536,0.03247044235467911,0.026096554473042488,8.454801559448242,0.968330389647398
5AB4A,clean,ln_all,1.0,"[104, 80, 82]",0.11948035657405853,0.06144485848742687,0.03313836082816124,0.0061601027846336365,0.010420695878565311,8.503934860229492,0.9739576380169358
5AB4A,clean,ln_all,2.0,"[104, 80, 82]",0.04054281860589981,-0.01637093327335942,0.03328751027584076,0.0002423930709483102,0.010533574037253857,8.497493743896484,0.9732199354647646
5AB4A,clean,ln_all,4.0,"[104, 80, 82]",0.02901138924062252,-0.027738494629967622,0.033296138048172,6.557948495355959e-07,0.010689567774534225,8.495304107666016,0.9729691559178613
5AB4A,clean,ln_all,8.0,"[104, 80, 82]",0.011488271877169609,-0.04501259877423799,0.03329615294933319,1.3228420095434679e-11,0.011339610442519188,8.493354797363281,0.9727459009553742
5AB4A,clean,ln_all,10.0,"[104, 80, 82]",0.011263854801654816,-0.04523382675860796,0.03329615294933319,7.048899089206681e-14,0.011806987226009369,8.492193222045898,0.9726128654640291
5AB4A,clean,ln_all,12.0,"[104, 80, 82]",0.012235267087817192,-0.044276218779950555,0.03329615294933319,4.002307438137414e-16,0.012293549254536629,8.491055488586426,0.9724825605862175
5AB4A,clean,ln_all,14.0,"[104, 80, 82]",0.011908198706805706,-0.04459863933781738,0.03329615294933319,2.408100193383256e-18,0.01274897065013647,8.490036964416504,0.9723659087760725
5AB4A,clean,ln_all,16.0,"[104, 80, 82]",0.012212492525577545,-0.04429866970302594,0.03329615294933319,1.532882158893114e-20,0.013151062652468681,8.489165306091309,0.9722660775452932
5AB4A,clean,ln_all,32.0,"[104, 80, 82]",0.010307526215910912,-0.04617656538459795,0.03329615294933319,1.7975106725420647e-37,0.014886518009006977,8.48564624786377,0.9718630389877699
5AB4A,clean,k_only,0.0,"[104, 80, 82]",1.0715651512145996,1.0,0.11279822140932083,0.15289130806922913,0.12311063706874847,7.936079502105713,0.9089210317371728
5AB4A,clean,k_only,0.5,"[104, 80, 82]",1.0300531387329102,0.9590778962456452,0.08936941623687744,0.11936130374670029,0.09622249752283096,8.105169296264648,0.9282869252016204
5AB4A,clean,k_only,1.0,"[104, 80, 82]",0.9866286516189575,0.9162704951845515,0.07292399555444717,0.09211624413728714,0.07428356260061264,8.231511116027832,0.9427568832130333
5AB4A,clean,k_only,2.0,"[104, 80, 82]",0.9036145806312561,0.8344361002000029,0.052251074463129044,0.05347385257482529,0.04305998980998993,8.387423515319824,0.9606135665775957
5AB4A,clean,k_only,4.0,"[104, 80, 82]",0.7446064949035645,0.677687607584761,0.036425016820430756,0.01710919663310051,0.01366299670189619,8.491373062133789,0.9725189323584817
5AB4A,clean,k_only,8.0,"[104, 80, 82]",0.4520859718322754,0.38932396343039705,0.033233918249607086,0.0017401385121047497,0.01044036541134119,8.50210952758789,0.9737485822448222
5AB4A,clean,k_only,10.0,"[104, 80, 82]",0.4132855236530304,0.3510748911454316,0.03327556699514389,0.0005731943529099226,0.010453300550580025,8.499397277832031,0.9734379476492677
5AB4A,clean,k_only,12.0,"[104, 80, 82]",0.4003428816795349,0.33831617129467834,0.033289361745119095,0.0001935810287250206,0.010457389988005161,8.497885704040527,0.973264826751253
5AB4A,clean,k_only,14.0,"[104, 80, 82]",0.39591339230537415,0.33394962742190964,0.03329391032457352,6.694756302749738e-05,0.010458709672093391,8.497175216674805,0.9731834544679591
5AB4A,clean,k_only,16.0,"[104, 80, 82]",0.39435744285583496,0.3324157888772556,0.033295415341854095,2.3661550585529767e-05,0.010459153912961483,8.496864318847656,0.973147847267484
5AB4A,clean,k_only,32.0,"[104, 80, 82]",0.39350563287734985,0.3315760835911306,0.03329615294933319,9.686682567178195e-09,0.010459375567734241,8.496637344360352,0.9731218518266466
